city,chengjiao_href,chengjiao_title,area_sqm,total_selling_price,total_deal_price,unit_deal_price,deal_date,post_to_deal_days,facing,huxing,floor,furbishing,elevator,year
sh,https://sh.lianjia.com/chengjiao/107010061737.html,中远两湾城 4室2厅 164.66平米,164.66,880.0,860.0,52229.0,2016-03-10,1525,南,4室2厅,低楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010064431.html,中远两湾城 2室2厅 96.14平米,96.14,580.0,580.0,60329.0,2016-03-07,1522,西南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010061991.html,中远两湾城 3室2厅 116.52平米,116.52,650.0,645.0,55356.0,2016-03-05,1262,西南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010063473.html,中远两湾城 1室2厅 59.44平米,59.44,None,416.0,69987.0,2016-03-05,1261,南,1室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010062893.html,中远两湾城 2室2厅 97.62平米,97.62,590.0,586.0,60029.0,2016-02-29,1515,南,2室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010058495.html,中远两湾城 1室2厅 75.18平米,75.18,538.0,498.0,66242.0,2016-02-21,1245,南,1室2厅,高楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010040810.html,中远两湾城 3室2厅 142.47平米,142.47,680.0,675.0,47379.0,2016-02-04,1490,暂无数据,3室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010059491.html,中远两湾城 2室2厅 103.44平米,103.44,585.0,585.0,56555.0,2016-02-04,1490,西南,2室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010059141.html,中远两湾城 2室2厅 96.92平米,96.92,560.0,560.0,57780.0,2016-02-03,1489,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010041716.html,中远两湾城 2室2厅 97.76平米,97.76,515.0,515.0,52681.0,2016-01-31,607,南,2室2厅,低楼层(共33层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010052397.html,中远两湾城 2室2厅 103.44平米,103.44,550.0,550.0,53171.0,2016-01-31,1227,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010054876.html,中远两湾城 1室2厅 65.78平米,65.78,410.0,405.0,61569.0,2016-01-31,1486,南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010056697.html,中远两湾城 2室2厅 111.93平米,111.93,580.0,580.0,51819.0,2016-01-30,1224,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010054802.html,中远两湾城 3室2厅 153.49平米,153.49,730.0,730.0,47561.0,2016-01-30,1224,西南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010047219.html,中远两湾城 3室2厅 126.9平米,126.9,600.0,585.0,46100.0,2016-01-27,1223,南,3室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010022376.html,中远两湾城 1室2厅 75.45平米,75.45,350.0,350.0,46389.0,2016-01-27,1482,南,1室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010055938.html,中远两湾城 3室2厅 143.17平米,143.17,702.0,702.0,49033.0,2016-01-27,1482,南,3室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010050077.html,中远两湾城 2室2厅 96.68平米,96.68,530.0,530.0,54821.0,2016-01-25,1480,南,2室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010050206.html,中远两湾城 2室2厅 102.19平米,102.19,550.0,545.0,53333.0,2016-01-23,1216,南,2室2厅,高楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010049017.html,中远两湾城 1室2厅 75.45平米,75.45,420.0,420.0,55667.0,2016-01-21,1476,暂无数据,1室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010055789.html,中远两湾城 4室2厅 164.53平米,164.53,860.0,855.0,51967.0,2016-01-21,1269,南,4室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010050329.html,中远两湾城 2室2厅 103.44平米,103.44,575.0,575.0,55588.0,2016-01-20,869,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010051725.html,中远两湾城 2室2厅 109.82平米,109.82,560.0,555.0,50538.0,2016-01-16,1471,南,2室2厅,低楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010047754.html,中远两湾城 1室2厅 90.72平米,90.72,1.0,443.0,48832.0,2016-01-15,1470,西南,1室2厅,低楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010051347.html,中远两湾城 1室2厅 68.45平米,68.45,420.0,420.0,61359.0,2016-01-15,1470,东南,1室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010052325.html,中远两湾城 1室2厅 88.91平米,88.91,460.0,460.0,51738.0,2016-01-14,1469,南,1室2厅,中楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010050525.html,中远两湾城 3室2厅 124.49平米,124.49,630.0,615.0,49402.0,2016-01-10,837,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010049653.html,中远两湾城 2室2厅 99.66平米,99.66,558.0,558.0,55991.0,2016-01-10,1465,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010049240.html,中远两湾城 --室--厅 99.4平米,99.4,None,550.0,55332.0,2016-01-09,1203,暂无数据,--室--厅,中楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010050768.html,中远两湾城 2室2厅 103.01平米,103.01,545.0,545.0,52908.0,2016-01-06,1461,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010031763.html,中远两湾城 3室2厅 149.04平米,149.04,650.0,650.0,43613.0,2016-01-06,1344,东南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010048515.html,中远两湾城 1室2厅 61.3平米,61.3,345.0,345.0,56281.0,2016-01-04,1429,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010049152.html,中远两湾城 3室2厅 132.23平米,132.23,None,642.0,48552.0,2015-12-31,849,南,3室2厅,高楼层(共32层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010048775.html,中远两湾城 3室2厅 139.82平米,139.82,695.0,680.0,48634.0,2015-12-31,1454,南,3室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010044817.html,中远两湾城 3室2厅 149.04平米,149.04,705.0,705.0,47303.0,2015-12-30,1453,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010049716.html,中远两湾城 2室2厅 101.99平米,101.99,560.0,560.0,54908.0,2015-12-30,1192,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010049285.html,中远两湾城 2室2厅 101.7平米,101.7,530.0,530.0,52115.0,2015-12-30,1453,南,2室2厅,低楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010047858.html,中远两湾城 2室2厅 110.01平米,110.01,520.0,520.0,47269.0,2015-12-30,1193,暂无数据,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010046717.html,中远两湾城 3室2厅 132.23平米,132.23,675.0,668.0,50519.0,2015-12-27,1192,南,3室2厅,中楼层(共33层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010046365.html,中远两湾城 1室2厅 67.48平米,67.48,345.0,345.0,51127.0,2015-12-26,1449,东南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010040293.html,中远两湾城 --室--厅 99.44平米,99.44,520.0,510.0,51288.0,2015-12-26,1449,暂无数据,--室--厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010043792.html,中远两湾城 2室2厅 103.98平米,103.98,552.0,552.0,53088.0,2015-12-20,1185,暂无数据,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010036621.html,中远两湾城 3室2厅 111.58平米,111.58,580.0,580.0,51981.0,2015-12-20,1443,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010038766.html,中远两湾城 2室2厅 107.26平米,107.26,490.0,500.0,46616.0,2015-12-15,1438,暂无数据,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010038743.html,中远两湾城 2室2厅 99.37平米,99.37,493.0,493.0,49613.0,2015-12-08,1431,暂无数据,2室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010036251.html,中远两湾城 2室2厅 98.99平米,98.99,450.0,450.0,45460.0,2015-12-04,1427,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010037822.html,中远两湾城 3室2厅 150.72平米,150.72,750.0,690.0,45781.0,2015-11-30,1423,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010036326.html,中远两湾城 2室1厅 81.77平米,81.77,402.0,402.0,49163.0,2015-11-29,1422,暂无数据,2室1厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010026749.html,中远两湾城 2室2厅 97.15平米,97.15,480.0,480.0,49409.0,2015-11-28,1160,南,2室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010040454.html,中远两湾城 2室2厅 100.72平米,100.72,460.0,460.0,45672.0,2015-11-27,1420,南,2室2厅,低楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010038262.html,中远两湾城 1室2厅 59.65平米,59.65,288.0,288.0,48282.0,2015-11-25,1418,西南,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010038073.html,中远两湾城 1室2厅 66.09平米,66.09,363.0,363.0,54926.0,2015-11-25,1418,南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010035387.html,中远两湾城 3室2厅 124.66平米,124.66,610.0,600.0,48131.0,2015-11-24,1236,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010035823.html,中远两湾城 2室2厅 104.37平米,104.37,500.0,488.0,46757.0,2015-11-22,1313,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010038041.html,中远两湾城 2室2厅 99.43平米,99.43,510.0,498.0,50086.0,2015-11-20,1413,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010033988.html,中远两湾城 3室2厅 148.09平米,148.09,1050.0,630.0,42542.0,2015-11-14,1407,南,3室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010033145.html,中远两湾城 2室2厅 105.67平米,105.67,454.0,455.0,43059.0,2015-11-13,1146,西南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010034195.html,中远两湾城 --室--厅 103.91平米,103.91,550.0,530.0,51006.0,2015-11-13,1406,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010035456.html,中远两湾城 --室--厅 99.44平米,99.44,510.0,505.0,50785.0,2015-11-07,1400,暂无数据,--室--厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010032177.html,中远两湾城 2室2厅 111.15平米,111.15,475.0,475.0,42736.0,2015-11-04,1137,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010027427.html,中远两湾城 3室2厅 126.14平米,126.14,590.0,585.0,46378.0,2015-11-01,1138,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010031103.html,中远两湾城 3室2厅 139.37平米,139.37,650.0,660.0,47356.0,2015-10-31,1393,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010032687.html,中远两湾城 3室2厅 164.45平米,164.45,760.0,750.0,45607.0,2015-10-31,1393,南,3室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010034129.html,中远两湾城 1室2厅 72.94平米,72.94,360.0,350.0,47985.0,2015-10-30,1392,南,1室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010031907.html,中远两湾城 1室2厅 68.45平米,68.45,400.0,362.0,52886.0,2015-10-29,1391,南,1室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010033432.html,中远两湾城 2室2厅 112.66平米,112.66,560.0,560.0,49708.0,2015-10-29,1391,南,2室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010032626.html,中远两湾城 2室2厅 104.96平米,104.96,495.0,495.0,47161.0,2015-10-24,1386,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010030527.html,中远两湾城 1室2厅 66.09平米,66.09,363.5,363.5,55001.0,2015-10-18,1122,南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010030060.html,中远两湾城 2室2厅 99.44平米,99.44,518.0,518.0,52092.0,2015-10-17,1123,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010028082.html,中远两湾城 2室2厅 99.4平米,99.4,None,482.5,48542.0,2015-10-12,1114,南,2室2厅,中楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010028470.html,中远两湾城 2室2厅 103.52平米,103.52,483.0,483.0,46658.0,2015-10-10,1372,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010027093.html,中远两湾城 1室2厅 62.25平米,62.25,300.0,300.0,48193.0,2015-10-10,1372,暂无数据,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010029949.html,中远两湾城 4室2厅 165.9平米,165.9,800.0,780.0,47017.0,2015-10-08,1108,南,4室2厅,中楼层(共27层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010029944.html,中远两湾城 1室2厅 64.09平米,64.09,335.0,335.0,52271.0,2015-10-07,1111,暂无数据,1室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010028614.html,中远两湾城 3室2厅 123.74平米,123.74,529.0,529.0,42751.0,2015-09-28,1360,南,3室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010027403.html,中远两湾城 1室1厅 59.65平米,59.65,300.0,300.0,50294.0,2015-09-26,1358,西南,1室1厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010027341.html,中远两湾城 2室2厅 109.82平米,109.82,525.0,525.0,47806.0,2015-09-24,1356,南,2室2厅,中楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010023255.html,中远两湾城 3室2厅 128.28平米,128.28,600.0,595.0,46383.0,2015-09-20,1094,东南,3室2厅,低楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010025842.html,中远两湾城 1室2厅 55.72平米,55.72,None,290.0,52046.0,2015-09-19,1351,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010024618.html,中远两湾城 1室2厅 59.65平米,59.65,280.0,280.0,46941.0,2015-09-19,1351,暂无数据,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010026408.html,中远两湾城 4室2厅 166.88平米,166.88,1300.0,685.0,41048.0,2015-09-19,1351,南,4室2厅,低楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010026548.html,中远两湾城 1室2厅 75.31平米,75.31,410.0,409.0,54309.0,2015-09-18,1105,南,1室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010026410.html,中远两湾城 3室2厅 142.81平米,142.81,610.0,595.0,41664.0,2015-09-18,1092,南,3室2厅,低楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010025992.html,中远两湾城 2室2厅 98.9平米,98.9,520.0,481.0,48635.0,2015-09-18,1350,东南,2室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010021586.html,中远两湾城 4室2厅 165.96平米,165.96,700.0,700.0,42179.0,2015-09-11,1343,南,4室2厅,低楼层(共30层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010020185.html,中远两湾城 3室2厅 116.52平米,116.52,450.0,450.0,38620.0,2015-09-07,1339,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010025483.html,中远两湾城 3室2厅 126.36平米,126.36,810.0,532.0,42102.0,2015-09-07,1097,西南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010024090.html,中远两湾城 3室2厅 135.18平米,135.18,590.0,627.0,46383.0,2015-08-31,1332,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010021855.html,中远两湾城 1室2厅 62.76平米,62.76,280.0,280.0,44615.0,2015-08-30,1066,南,1室2厅,高楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010023033.html,中远两湾城 2室2厅 90.12平米,90.12,425.0,420.0,46605.0,2015-08-25,1326,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010021673.html,中远两湾城 2室2厅 104.47平米,104.47,440.0,430.0,41161.0,2015-08-25,1326,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010022214.html,中远两湾城 2室2厅 97.62平米,97.62,435.0,435.0,44561.0,2015-08-23,1324,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010022125.html,中远两湾城 2室2厅 98.43平米,98.43,440.0,440.0,44702.0,2015-08-22,1323,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010022997.html,中远两湾城 2室2厅 102.19平米,102.19,460.0,460.0,45015.0,2015-08-22,1323,暂无数据,2室2厅,中楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010023589.html,中远两湾城 2室2厅 104.37平米,104.37,435.0,435.0,41679.0,2015-08-20,1061,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010021117.html,中远两湾城 2室2厅 109.98平米,109.98,450.0,450.0,40917.0,2015-08-20,1231,南,2室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010022581.html,中远两湾城 --室--厅 119.29平米,119.29,504.0,504.0,42250.0,2015-08-15,1316,南,--室--厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010020915.html,中远两湾城 2室2厅 122.47平米,122.47,580.0,510.0,41643.0,2015-08-12,1313,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010021486.html,中远两湾城 2室2厅 105.95平米,105.95,435.0,435.0,41058.0,2015-08-12,708,南,2室2厅,高楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010021665.html,中远两湾城 4室2厅 168.26平米,168.26,770.0,790.0,46952.0,2015-08-10,1051,南,4室2厅,高楼层(共18层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010022044.html,中远两湾城 2室2厅 117.15平米,117.15,480.0,472.0,40291.0,2015-08-03,1304,暂无数据,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010020277.html,中远两湾城 3室2厅 116.52平米,116.52,460.0,460.0,39479.0,2015-08-01,1045,暂无数据,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010021304.html,中远两湾城 2室2厅 119.29平米,119.29,500.0,504.0,42250.0,2015-07-31,1301,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010020229.html,中远两湾城 1室2厅 63.14平米,63.14,550.0,296.0,46880.0,2015-07-29,1299,西南,1室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010021312.html,中远两湾城 --室--厅 101.07平米,101.07,485.0,448.0,44326.0,2015-07-29,1299,暂无数据,--室--厅,高楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010020620.html,中远两湾城 2室2厅 102.13平米,102.13,750.0,430.0,42104.0,2015-07-26,1296,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010019146.html,中远两湾城 3室2厅 123.22平米,123.22,460.0,460.0,37332.0,2015-07-25,1295,南,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010018092.html,中远两湾城 3室2厅 127.42平米,127.42,None,505.0,39633.0,2015-07-22,1292,南,3室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010019678.html,中远两湾城 1室2厅 68.45平米,68.45,330.0,325.0,47480.0,2015-07-21,1291,南,1室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010018352.html,中远两湾城 3室2厅 150.72平米,150.72,650.0,615.0,40805.0,2015-07-21,1291,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010017329.html,中远两湾城 1室2厅 73.3平米,73.3,330.0,330.0,45021.0,2015-07-20,1290,东南,1室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010018268.html,中远两湾城 2室2厅 99.44平米,99.44,427.0,427.0,42941.0,2015-07-19,1289,南,2室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010019800.html,中远两湾城 2室2厅 105.51平米,105.51,440.0,440.0,41703.0,2015-07-19,1289,东南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010015247.html,中远两湾城 2室2厅 100.72平米,100.72,380.0,377.0,37431.0,2015-07-18,1288,西南,2室2厅,高楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010020032.html,中远两湾城 2室2厅 104.96平米,104.96,463.0,463.0,44113.0,2015-07-15,1025,西南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010018779.html,中远两湾城 1室2厅 72.61平米,72.61,320.0,313.5,43176.0,2015-07-11,1281,南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010016958.html,中远两湾城 2室2厅 106.91平米,106.91,430.0,430.0,40221.0,2015-07-11,1281,东南,2室2厅,高楼层(共36层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010018403.html,中远两湾城 2室2厅 99.4平米,99.4,460.0,446.0,44870.0,2015-07-11,1021,南,2室2厅,中楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010019785.html,中远两湾城 2室2厅 103.55平米,103.55,467.0,467.0,45099.0,2015-07-10,1280,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010018130.html,中远两湾城 3室2厅 154.68平米,154.68,560.0,560.0,36204.0,2015-07-06,1276,南,3室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010017544.html,中远两湾城 3室2厅 111.94平米,111.94,465.0,490.0,43774.0,2015-07-05,1275,南,3室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010015638.html,中远两湾城 2室2厅 100.7平米,100.7,480.0,480.0,47667.0,2015-07-04,1274,南,2室2厅,中楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010018755.html,中远两湾城 3室2厅 159.87平米,159.87,665.0,665.0,41597.0,2015-07-02,1272,南,3室2厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010014480.html,中远两湾城 2室2厅 109.98平米,109.98,750.0,400.0,36371.0,2015-07-02,1272,南,2室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010016076.html,中远两湾城 3室2厅 128.81平米,128.81,560.0,530.0,41146.0,2015-07-01,1271,东南,3室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010012492.html,中远两湾城 2室2厅 107.23平米,107.23,415.0,410.0,38236.0,2015-07-01,1271,南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011994.html,中远两湾城 2室2厅 110.95平米,110.95,None,385.0,34701.0,2015-07-01,1195,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010018003.html,中远两湾城 1室2厅 59.59平米,59.59,300.0,300.0,50345.0,2015-06-30,1270,南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010015075.html,中远两湾城 2室2厅 116.79平米,116.79,430.0,430.0,36819.0,2015-06-30,1012,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010017292.html,中远两湾城 3室2厅 149.58平米,149.58,530.0,600.0,40113.0,2015-06-29,1011,暂无数据,3室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010018078.html,中远两湾城 2室2厅 103.02平米,103.02,415.0,415.0,40284.0,2015-06-28,1268,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010016724.html,中远两湾城 2室2厅 105.67平米,105.67,410.0,410.0,38801.0,2015-06-28,1268,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010015621.html,中远两湾城 3室2厅 150.72平米,150.72,595.0,595.0,39478.0,2015-06-28,1268,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010016275.html,中远两湾城 3室2厅 131.57平米,131.57,520.0,520.0,39523.0,2015-06-28,1268,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010017877.html,中远两湾城 4室2厅 164.6平米,164.6,702.0,702.0,42649.0,2015-06-28,1268,南,4室2厅,中楼层(共26层),其他,有电梯,2006
