brand_name,food_category,total_stores,attendance_fee,corp_name,corp_address,corp_type,corp_capital,corp_reg_date,corp_location
尚尊比萨,西餐,200,1~5万,尚尊比萨,上海市,有限责任公司,3,2012-12-28,上海市
豪客云来牛排,牛排,100,20~50万,豪客云莱餐饮管理有限公司,安徽省合肥,有限责任公司,2000,2004-10-01,安徽省合肥市
爱里西餐厅,西餐,56,5~10万,爱里西餐厅,北京市,有限责任公司,165,2011-07-12,北京市
阿尔卑斯披萨,披萨,500,1~5万,阿尔卑斯披萨,北京市,有限责任公司,50,2008-10-23,北京市通州区
约客披萨,约客披萨,189,20~50万,约客披萨,上海市,有限责任公司,500,2000-01-01,上海市
尼克优品披萨,披萨,231,1~5万,尼克优品披萨,河南省,有限责任公司,400,2009-02-16,河南省
尊享牛排,牛排,10,20~50万,尊享牛排,北京市,有限责任公司,1000,2011-01-05,北京市
泰靓,西餐,52,1~5万,泰靓,浙江省杭州,有限责任公司,300,2006-06-21,浙江省杭州市
曼思厨艺DIY,中餐,9,1~5万,曼思厨艺DIY,北京市,有限责任公司,400,2009-08-10,北京市朝阳区建国路8
泰芒果,西餐,104,1~5万,泰芒果,山西省太原,有限责任公司,250,2010-09-14,山西省太原市
奥尔堡丹麦风情餐厅,"西餐,牛排",143,10~20万,奥尔堡丹麦风情餐厅,上海市,有限责任公司,200,2011-01-07,上海市
佳乐基,餐饮,50,5~10万,佳乐基,山西省太原,私营企业,100,2010-06-04,山西省太原市杏花岭区
戈雅牛排,其他,45,1~5万,戈雅牛排,黑龙江省哈尔滨,有限责任公司,200,2013-02-05,黑龙江省哈尔滨市太平
牛仕莱牛排餐厅,西餐,80,10~20万,江苏牛仕莱餐饮有限公司,江苏省盐城,有限责任公司,500,2013-01-08,江苏省盐城市建湖县人
手握披萨加盟,披萨,564,20~50万,手握披萨,广东省,有限责任公司,500,1994-10-05,广东省
泰美泰式海鲜,西餐,48,1~5万,泰美泰式海鲜,上海市,有限责任公司,300,2012-05-12,上海市
雨花西餐厅,西餐,456,1~5万,雨花西餐厅有限公司,广东省广州,有限责任公司,156,2007-03-15,广东省广州市
泰美泰式饮食,西式快餐,48,5~10万,泰美泰式饮食,上海市,有限责任公司,217,2001-11-02,上海市
卡普乐披萨,餐饮,50,1~5万,卡普乐披萨,河南省,有限责任公司,500,2008-11-10,河南省
雅佳客牛排,牛排,21,10~20万,雅佳客牛排,江苏省宿迁,有限责任公司,1500,2014-01-01,江苏省宿迁市
贵族皇室牛排,餐饮,50,10~20万,贵族皇室牛排,北京市,私营企业,50,2012-01-01,北京市
澳式牛排,牛排,130,10~20万,澳式牛排,上海市,有限责任公司,200,2000-01-01,上海市
The Felicity 费斯缇地中海餐厅,西餐,100,10~20万,The Felicity 费斯,上海市,有限责任公司,100,1996-01-01,上海市
Punkbar庞客音乐餐吧,西餐,300,20~50万,广州韩舍餐饮管理有限公司,广东省,有限责任公司,10000,2010-06-23,广东省广州市东山区
异度比萨,"异度比萨加盟,异",10,1~5万,异度比萨,,,,,
澳德士快餐,,100,1万以下,新力餐饮管理有限公司,安徽省合肥,,100,,安徽省合肥市
PhoAsia亚阁越南料理,西餐厅,115,1~5万,PhoAsia亚阁越南料理,北京市,有限责任公司,400,2002-08-05,北京市
尊宝披萨,披萨,300,10~20万,尊宝披萨(北京)有限公司,北京市,有限责任公司,20,2004-03-08,北京市宣武区
牛仕莱牛排馆,西餐,80,10~20万,江苏牛仕莱餐饮有限公司,江苏省盐城,有限责任公司,500,2013-01-08,江苏省盐城市建湖县人
塔顶泰国时尚餐厅,餐饮,126,10~20万,塔顶泰国菜餐饮有限公司,上海市,有限责任公司,200,2008-11-02,上海市
甲米府泰国餐厅,西餐,108,1~5万,甲米府泰国餐厅,上海市,有限责任公司,300,2012-09-21,上海市
龙门江河轩,火锅,544,1~5万,龙门江河轩,重庆市,有限责任公司,500,2009-07-09,重庆市
天泰餐厅,餐饮,65,10~20万,上海天泰餐饮服务有限公司,上海市,有限责任公司,300,1999-01-08,上海市
小娘惹餐厅,西餐,65,1~5万,小娘惹餐厅,江苏省,有限责任公司,400,2005-08-17,江苏省南京市
鲁依斯牛排馆,西餐,33,5~10万,鲁依斯牛排馆,福建省福州,有限责任公司,135,2003-12-17,福建省福州市
仕朋莱牛排,牛排,13,10~20万,仕朋莱牛排,浙江省温州,有限责任公司,1000,2012-02-01,浙江省温州市
茹丝葵牛排馆,西餐,105,1~5万,茹丝葵牛排馆,北京市,有限责任公司,400,2012-05-04,北京市
亨绘亲子餐厅Henry’s House,亲子餐厅,130,10~20万,亨绘亲子餐厅Henry’s H,上海市,有限责任公司,100,2005-01-01,上海市
NEW BERE新贝乐意大利餐厅,西餐厅,60,1~5万,86799780,上海市,有限责任公司,500,2010-12-06,上海市
麦美汉堡,餐饮,50,1~5万,郑州麦加美企业管理咨询有限公司,河南省郑州,有限责任公司,500,2010-06-14,河南省郑州市
得快乐披萨,披萨,213,1~5万,得快乐披萨,北京市,有限责任公司,400,2011-08-11,北京市
大树头森林餐厅,中餐,20,1~5万,大树头森林餐厅,江苏省无锡,有限责任公司,320,2010-02-21,江苏省无锡市北塘区
MARU玛露音乐餐厅酒吧,西餐厅,103,1~5万,MARU玛露音乐餐厅酒吧,上海市,有限责任公司,400,2012-08-02,上海市
比比客西餐,西餐,141,1~5万,比比客西餐,北京市,有限责任公司,400,2005-09-02,北京市
COLCA 秘鲁西班牙餐厅,西餐,130,10~20万,COLCA 秘鲁西班牙餐厅,上海市,有限责任公司,100,2005-01-01,上海市
泰谣,泰国料理,5,20~50万,泰谣,上海市,有限责任公司,1000,2014-10-01,上海市
SVEA 现代北欧餐厅,餐饮,15,20~50万,SVEA 现代北欧餐厅,上海市,私营企业,50,2016-01-01,上海市
SUUTAK’S韩式炸鸡,,15,1万以下,君驰雅洁餐饮管理有限公司,北京市,有限责任公司,100,2013-11-14,北京市朝阳区望京花
比格比萨,"比格比萨加盟,比",10,5~10万,比格比萨,北京市,有限责任公司,100,2002-11-01,北京市
亚咪咕披萨,披萨,113,1~5万,亚咪咕披萨,福建省,有限责任公司,300,2010-08-08,福建省
海上旧梦主题演艺西餐厅,西餐,48,1~5万,海上旧梦主题演艺西餐厅,北京市,有限责任公司,500,2000-03-23,北京市
街边物语咖啡,西餐,544,1~5万,街边物语咖啡,上海市,有限责任公司,500,2009-08-07,上海市
佳味佳披萨,披萨,306,20~50万,佳味佳披萨,北京市,有限责任公司,300,2002-09-25,北京市
泰亭泰国时尚餐厅,餐饮,65,10~20万,泰亭泰国时尚餐厅,上海市,私营企业,300,2013-03-05,上海市
乐时披萨,披萨,453,10~20万,香港迈腾有限公司,香港特别行政区,有限责任公司,500,2001-10-17,香港特别行政区
非常牛牛排,牛排,120,5~10万,非常牛牛排,北京市,有限责任公司,100,2012-01-02,北京市
Mr Nice好好先生餐厅,餐饮,15,10~20万,Mr Nice好好先生餐厅,上海市,有限责任公司,100,2016-01-01,上海市
麦卡珑披萨,披萨,100,1~5万,麦卡珑披萨,天津市,有限责任公司,400,2014-10-08,天津市
夏朵西餐厅,西餐,453,50~100万,夏朵西餐厅饮管理集团公司,广东省,有限责任公司,500,2015-10-14,广东省
Alma餐厅,餐饮,10,20~50万,Alma餐厅,上海市,私营企业,100,2017-01-01,上海市
三馔休闲餐厅,西餐,150,10~20万,三馔休闲餐厅,上海市,有限责任公司,100,2005-01-01,上海市
pizzaclub披萨,披萨,564,20~50万,pizzaclub披萨公司,广东省,有限责任公司,500,1994-09-28,广东省
Urban Grill城市烧烤土耳其地中海餐厅,西餐厅,103,1~5万,Urban Grill城市烧烤,上海市,有限责任公司,400,2014-05-14,上海市
Pan Dan畔丹泰国料理,西餐,58,1~5万,Pan Dan畔丹泰国料理,安徽省合肥,有限责任公司,300,2001-08-05,安徽省合肥市
大鸿图西餐,大鸿图西餐,200,5~10万,大鸿图西餐,广东省,有限责任公司,200,2012-01-12,广东省
翡冷翠1835意大利餐厅,西餐,130,10~20万,翡冷翠1835意大利餐厅,上海市,有限责任公司,100,2005-01-01,上海市
大马可意大利餐厅,西餐厅,50,1~5万,大马可意大利餐厅,上海市,有限责任公司,500,2011-12-05,上海市
豪客一品,西餐,26,5~10万,豪客一品,上海市,有限责任公司,231,2002-12-17,上海市
慢生活咖啡,慢生活咖啡,320,1~5万,慢生活咖啡,河南省,有限责任公司,500,2005-07-06,河南省郑州市二七区
雅比斯,餐饮,66,10~20万,雅比斯,浙江省杭州,私营企业,70,2004-07-07,浙江省杭州市上城区
意品比萨,西餐,30,1~5万,意品比萨,上海市,有限责任公司,10,2008-12-29,上海市
泰香米泰国餐厅,西餐,115,1~5万,泰香米泰国餐厅,江苏省南京,有限责任公司,300,2011-08-14,江苏省南京市
乐凯撒,西餐,465,10~20万,乐凯撒餐饮管理有限公司,广东省深圳,有限责任公司,20,2011-03-22,广东省深圳市福田区
拿手披萨,餐饮,60,1~5万,拿手披萨,北京市,有限责任公司,800,2008-12-17,北京市
七合轩芝士肋排,西餐,655,1~5万,北京好七迪餐饮管理有限公司,北京市,有限责任公司,500,2009-08-07,北京市
星哈泰国餐厅,西餐,56,1~5万,星哈泰国餐厅,上海市,有限责任公司,300,2008-08-05,上海市
约翰披萨,披萨,38,10~20万,秦皇岛约翰披萨有限公司,河北省秦皇岛,有限责任公司,20,2006-08-15,河北省秦皇岛市北戴河
安茱莉卷饼猪扒,小吃加盟,200,10~20万,安徽盛耀佳德餐饮管理有限公司,安徽省,有限责任公司,500,2014-08-14,安徽省合肥市东市区晨
白熊咖哩,咖喱,590,50~100万,白熊咖喱有限责任公司,上海市,有限责任公司,400,2006-01-09,上海市
爱尚牛排,牛排,54,1~5万,爱尚牛排,江苏省常州,有限责任公司,400,2005-08-05,江苏省常州市郊区
罗斯福牛排馆,西餐厅,105,1~5万,罗斯福牛排馆,上海市,有限责任公司,300,2010-09-04,上海市
好乐士汉堡,汉堡,45,1~5万,好乐士汉堡,吉林省吉林,有限责任公司,400,2012-08-21,吉林省吉林市龙潭区
伊可乐可丽派,伊可乐可丽派，受,10,1万以下,伊可乐可丽派,,,,,
麦乐美汉堡,餐饮,50,1~5万,麦乐美汉堡,广东省,有限责任公司,500,2007-06-06,广东省
纳奇披萨,披萨,579,1~5万,纳奇披萨,江苏省,有限责任公司,300,1996-07-17,江苏省
艾米的厨房,素食,56,10~20万,艾米的厨房餐饮有限公司,四川省成都,有限责任公司,500,2004-03-10,四川省成都市锦江区
西比德意式主题餐厅,披萨,86,5~10万,西比德餐饮管理有限公司,浙江省杭州,私营企业,200,,浙江省杭州市滨江区江
帝帝披萨,帝帝披萨,224,10~20万,天津帝帝披萨有限责任公司,天津市,有限责任公司,300,2007-09-05,天津市
泰岛东南亚时尚餐厅,餐饮,100,10~20万,泰岛东南亚时尚餐厅,上海市,私营企业,200,2016-11-09,上海市
Favorita意大利餐厅,西餐,130,10~20万,Favorita意大利餐厅,上海市,有限责任公司,100,2001-01-01,上海市
达美尔披萨,其他,25,1~5万,达美尔披萨,黑龙江省哈尔滨,有限责任公司,400,2005-08-05,黑龙江省哈尔滨市太平
欧诺拉,西餐,140,1~5万,南京欧诺拉餐饮管理有限公司,江苏省南京,有限责任公司,800,1993-08-03,江苏省南京市
摩筒披萨,披萨,100,20~50万,福州摩筒披萨,福建省福州,有限责任公司,500,2012-01-01,福建省福州市
897披萨,披萨,167,1~5万,897披萨,江苏省,有限责任公司,500,2017-10-15,江苏省
祖母的厨房,西餐,675,50~100万,成都祖母的厨房餐饮有限公司,四川省,有限责任公司,500,2004-10-08,四川省成都市
洛克公园Rucker Park棒球酒吧餐厅馆,西餐厅,50,1~5万,洛克公园Rucker Park,天津市,有限责任公司,500,2010-12-07,天津市
菲斯特花园西餐厅,西餐厅,154,1~5万,菲斯特花园西餐厅,浙江省,有限责任公司,300,2010-05-21,浙江省
密斯特披萨,披萨,98,1~5万,密斯特披萨,北京市,有限责任公司,400,2013-10-16,北京市
子鲤披萨煲仔饭,披萨,256,1~5万,子鲤披萨煲仔饭,河北省,有限责任公司,300,2004-01-16,河北省
帕提亚泰国风情主题餐厅,西餐,58,1~5万,帕提亚泰国风情主题餐厅,江苏省南京,有限责任公司,300,2008-08-25,江苏省南京市
麦肯劳,西餐,120,10~20万,麦肯劳,山东省淄博,私营企业,600,2003-09-13,山东省淄博市
非常时髦餐厅,西餐,56,1~5万,非常时髦餐厅,北京市,有限责任公司,500,2000-03-21,北京市
C’est zhazha巧克力小酒馆,西餐厅,50,1~5万,C’est zhazha巧克力,上海市,有限责任公司,500,2009-12-08,上海市
浦东嘉里大酒店?The MEAT扒餐厅,西餐,58,1~5万,浦东嘉里大酒店?The MEA,上海市,有限责任公司,300,2000-03-06,上海市
贝勒海餐饮,贝勒海餐饮,500,20~50万,深圳市贝勒海餐饮有限公司,广东省,有限责任公司,500,2001-07-18,广东省
经典盛世牛排,牛排,13,10~20万,经典盛世牛排,北京市,有限责任公司,1000,2012-01-02,北京市
椰香娘惹,西餐,69,1~5万,椰香娘惹,江苏省南京,有限责任公司,250,2010-09-12,江苏省南京市
烘焙大师,餐饮,15,10~20万,上海卡罗美食品有限公司,上海市,有限责任公司,100,2005-04-14,上海市浦东新区新区川
哆哆基快餐,餐饮,211,5~10万,哆哆基餐饮管理有限公司,湖南省长沙,有限责任公司,1000,2004-01-20,湖南省长沙市芙蓉区
门客牛排,牛排,10,10~20万,湖南省门客牛排餐饮有限公司,湖南省,有限责任公司,1000,2013-10-01,湖南省
阿尔贝鲁西班牙餐厅,西餐厅,50,1~5万,阿尔贝鲁西班牙餐厅,上海市,有限责任公司,500,2009-11-30,上海市
KIWIANA奇异安娜新西兰主题餐厅,西餐厅,102,1~5万,KIWIANA奇异安娜新西兰主,上海市,有限责任公司,400,2010-09-14,上海市
万牛西餐,牛排,21,5~10万,万牛食品有限公司,河南省郑州,有限责任公司,100,2006-01-05,河南省郑州市
赛仂薇西餐厅 C’est La Vie RestaurantBar,西餐,58,1~5万,赛仂薇西餐厅 C’est La,北京市,有限责任公司,600,2004-07-17,北京市
君之披萨,披萨,450,5~10万,济南千味美餐饮管理有限公司,山东省,有限责任公司,350,2016-09-28,山东省济南
豪爽来牛排,牛排,7,10~20万,豪爽来牛排,上海市,有限责任公司,1000,2015-10-01,上海市
奥斯牛排,其他,36,1~5万,奥斯牛排,江苏省常州,有限责任公司,500,2005-08-05,江苏省常州市天宁区
左邻优舍西餐厅,西餐,100,20~50万,安徽风清扬投资管理有限公司,上海市,有限责任公司,200,2012-02-16,上海市黄浦区
豪典牛排,西餐,33,5~10万,豪典牛排,上海市,有限责任公司,221,1998-12-17,上海市
尚品尚牛排,餐饮,60,10~20万,尚品尚牛排,北京市,私营企业,50,2012-10-01,北京市
摩天轮餐厅,西餐厅,154,1~5万,摩天轮餐厅,上海市,有限责任公司,400,2010-08-05,上海市
映越越南餐厅,西餐,87,1~5万,映越越南餐厅,江苏省苏州,有限责任公司,300,2005-08-05,江苏省苏州市
品泰泰国餐厅,西餐,65,1~5万,品泰泰国餐厅星,上海市,有限责任公司,400,2011-08-14,上海市
乐咔汉堡,餐饮,50,5~10万,乐咔汉堡,北京市,有限责任公司,500,2008-07-07,北京市
艾奇轻食,西餐,20,1~5万,艾奇轻食,吉林省四平,有限责任公司,320,2013-05-10,吉林省四平市梨树县
巴克庭牛排,餐饮,50,5~10万,巴克庭牛排,北京市,私营企业,50,2013-07-01,北京市东城区
米之兰比萨,比萨、牛排、意面,18,10~20万,长春市米之兰餐饮管理有限公司,吉林省,私营企业,10,2015-01-16,吉林省长春市卫星路与
彼芝奇披萨,披萨,118,1~5万,彼芝奇披萨,福建省,有限责任公司,300,2015-06-15,福建省
格兰披萨,披萨,60,20~50万,格兰披萨,上海市,有限责任公司,50,2016-07-16,上海市徐汇区
DIONNE红酒西餐厅,西餐,130,10~20万,DIONNE红酒西餐厅,上海市,有限责任公司,100,1995-01-01,上海市
布拉格之恋西餐厅,西餐,150,5~10万,布拉格之恋西餐厅,安徽省,有限责任公司,200,2010-02-01,安徽省
西多里榴莲披萨店,披萨,302,1~5万,西多里榴莲披萨,广东省,有限责任公司,400,2011-08-17,广东省
阿贝兹手工薄饼披萨,披萨,119,1~5万,阿贝兹手工薄饼披萨,山东省,有限责任公司,400,2007-10-24,山东省
嘉呗乐汉堡,嘉呗乐汉堡,300,1万以下,深圳百旺达餐饮投资管理有限公司,广东省,股份有限公司,200,2015-01-01,广东省深圳市龙岗区
好缘来牛排,牛排,10,20~50万,好缘来餐饮管理有限公司,江西省南昌,有限责任公司,2000,1997-10-01,江西省南昌市
好西西披萨屋,披萨,55,1~5万,好西西披萨屋,山东省,有限责任公司,400,2009-02-12,山东省
格鲁森披萨,披萨,118,1~5万,格鲁森披萨,江苏省,有限责任公司,300,2012-11-03,江苏省
比客披萨,披萨,76,1~5万,比客披萨,江苏省,有限责任公司,400,2012-05-11,江苏省
上岛西餐厅,餐饮,50,100~200万,上岛西餐厅,上海市,私营企业,100,2013-07-02,上海市徐汇区
迈巴客比萨,迈巴客比萨,334,10~20万,北京亿品卤香王有限责任公司,北京市,有限责任公司,300,2007-09-11,北京市
零点披萨,披萨,132,1~5万,九鼎时代国际餐饮管理有限公司,北京市,有限责任公司,400,2008-10-15,北京市
皇仕贵族牛排,牛排,10,10~20万,福建贵族皇仕餐饮管理有限公司,福建省,有限责任公司,1000,2007-11-08,福建省
蜜悦西餐厅,餐厅,231,10~20万,秦皇岛君唯餐饮管理有限公司,河北省秦皇岛,有限责任公司,350,1995-09-13,河北省秦皇岛市
NEW食坊,美食,13,1~5万,NEW食坊,广东省,有限责任公司,160,2009-02-24,广东省
