city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
zhangzhou,芗城区,大唐,1,http://zhangzhou.lianjia.com/xiaoqu/datang/,2019-03-11
zhangzhou,芗城区,华安县,0,http://zhangzhou.lianjia.com/xiaoqu/huaanxian1/,2019-03-11
zhangzhou,芗城区,金峰,24,http://zhangzhou.lianjia.com/xiaoqu/jinfeng/,2019-03-11
zhangzhou,芗城区,江滨,64,http://zhangzhou.lianjia.com/xiaoqu/jiangbin1/,2019-03-11
zhangzhou,芗城区,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,芗城区,龙文其他,0,http://zhangzhou.lianjia.com/xiaoqu/longwenqita/,2019-03-11
zhangzhou,芗城区,女排大润发,39,http://zhangzhou.lianjia.com/xiaoqu/nvpaidarunfa/,2019-03-11
zhangzhou,芗城区,南靖县,21,http://zhangzhou.lianjia.com/xiaoqu/nanjingxian2/,2019-03-11
zhangzhou,芗城区,人民广场,21,http://zhangzhou.lianjia.com/xiaoqu/renminguangchang4/,2019-03-11
zhangzhou,芗城区,市政府,39,http://zhangzhou.lianjia.com/xiaoqu/shizhengfu5/,2019-03-11
zhangzhou,芗城区,沃尔玛,56,http://zhangzhou.lianjia.com/xiaoqu/woerma1/,2019-03-11
zhangzhou,芗城区,芗城其他,0,http://zhangzhou.lianjia.com/xiaoqu/xiangchengqita/,2019-03-11
zhangzhou,芗城区,一七五,52,http://zhangzhou.lianjia.com/xiaoqu/yiqiwu/,2019-03-11
zhangzhou,芗城区,中山公园,33,http://zhangzhou.lianjia.com/xiaoqu/zhongshangongyuan4/,2019-03-11
zhangzhou,芗城区,中医院,22,http://zhangzhou.lianjia.com/xiaoqu/zhongyiyuan/,2019-03-11
zhangzhou,平和县,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,平和县,南靖县,21,http://zhangzhou.lianjia.com/xiaoqu/nanjingxian2/,2019-03-11
zhangzhou,平和县,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,平和县,云霄县,15,http://zhangzhou.lianjia.com/xiaoqu/yunxiaoxian1/,2019-03-11
zhangzhou,平和县,漳浦县,41,http://zhangzhou.lianjia.com/xiaoqu/zhangpuxian2/,2019-03-11
zhangzhou,平和县,诏安县,1,http://zhangzhou.lianjia.com/xiaoqu/zhaoanxian1/,2019-03-11
zhangzhou,南靖县,华安县,0,http://zhangzhou.lianjia.com/xiaoqu/huaanxian1/,2019-03-11
zhangzhou,南靖县,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,南靖县,南靖县,21,http://zhangzhou.lianjia.com/xiaoqu/nanjingxian2/,2019-03-11
zhangzhou,南靖县,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,南靖县,芗城其他,0,http://zhangzhou.lianjia.com/xiaoqu/xiangchengqita/,2019-03-11
zhangzhou,龙文区,碧湖万达,24,http://zhangzhou.lianjia.com/xiaoqu/bihuwanda/,2019-03-11
zhangzhou,龙文区,长泰县,11,http://zhangzhou.lianjia.com/xiaoqu/changtaixian2/,2019-03-11
zhangzhou,龙文区,大唐,1,http://zhangzhou.lianjia.com/xiaoqu/datang/,2019-03-11
zhangzhou,龙文区,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,龙文区,蓝田,28,http://zhangzhou.lianjia.com/xiaoqu/lantian3/,2019-03-11
zhangzhou,龙文区,龙文其他,0,http://zhangzhou.lianjia.com/xiaoqu/longwenqita/,2019-03-11
zhangzhou,龙文区,明发广场,7,http://zhangzhou.lianjia.com/xiaoqu/mingfaguangchang/,2019-03-11
zhangzhou,龙文区,人民广场,21,http://zhangzhou.lianjia.com/xiaoqu/renminguangchang4/,2019-03-11
zhangzhou,龙文区,芗城其他,0,http://zhangzhou.lianjia.com/xiaoqu/xiangchengqita/,2019-03-11
zhangzhou,龙文区,一七五,52,http://zhangzhou.lianjia.com/xiaoqu/yiqiwu/,2019-03-11
zhangzhou,龙文区,中骏,11,http://zhangzhou.lianjia.com/xiaoqu/zhongjun/,2019-03-11
