xiaoqu_id,xiaoqu_name,recently_sold,cur_rental,cur_selling,avg_price,year
5011000009906,汾阳坊,90天成交0套,0,0,-1.0,1940
5013967881679156,金鹰国际购物中心,90天成交0套,0,0,-1.0,-1
5011000005017,陕西北路135号,90天成交0套,0,0,-1.0,-1
5011000011844,震兴里二街,90天成交0套,0,0,-1.0,-1
5011000010920,凤阳路535号,90天成交0套,0,0,-1.0,-1
5011000011299,泰兴路227弄,90天成交1套,0,0,-1.0,1982
5011000011111,西康路197号,90天成交0套,0,0,-1.0,-1
5011000011879,北京西路1231弄,90天成交0套,0,0,-1.0,1924
5011000009934,南阳路44号,90天成交0套,0,0,-1.0,-1
5011000011473,尚德新村,90天成交0套,0,0,-1.0,1990
5011000007556,南京西路972弄,90天成交0套,0,0,-1.0,1994
5011000010901,新闸路1489弄,90天成交0套,0,0,114286.0,1924
5011000009381,奉贤路227号,90天成交0套,0,0,-1.0,-1
5011000011312,奉贤路198号,90天成交0套,0,0,18823.0,-1
5020026163154847,康定东路41-43号,90天成交0套,0,0,-1.0,-1
5011000010158,昌化路136号,90天成交0套,0,0,-1.0,-1
5016389545929842,南阳路70号,90天成交0套,0,0,-1.0,1924
5011000008586,北京西路1094弄,90天成交0套,0,0,-1.0,1911
5011000008769,铜仁路225号,90天成交0套,0,0,56519.0,1982
5011000010276,北京西路1288号,90天成交0套,0,0,-1.0,-1
5011000008077,陕西北路204号,90天成交0套,0,0,-1.0,-1
5011000011299,泰兴路227弄,90天成交1套,0,0,-1.0,1982
5011000017738,仓库静安区,90天成交0套,0,0,-1.0,1930
5011000015620,东展商业大厦,90天成交0套,0,0,-1.0,-1
5011000010931,静安紫苑行政公馆,90天成交0套,0,0,-1.0,2009
5011000016688,晶采世纪大厦,90天成交0套,0,0,-1.0,-1
5011000015135,建京大厦,90天成交0套,0,0,-1.0,-1
5011000015810,晟峰大厦,90天成交0套,0,0,-1.0,-1
5011000003117,北京西路1125号,90天成交0套,0,0,-1.0,-1
5011000003134,南京西路951弄,90天成交0套,0,0,-1.0,1999
5011000004412,奉贤路197号,90天成交0套,0,0,-1.0,-1
5011000011914,陕西北路115号,90天成交0套,0,0,-1.0,-1
5011000010281,威海路712号,90天成交0套,0,0,-1.0,-1
5011000010490,成都北路493弄,90天成交0套,0,0,-1.0,-1
5011000010338,南阳路237号,90天成交0套,0,0,-1.0,-1
5011000010507,南汇路64号,90天成交0套,0,0,-1.0,-1
5011000010519,北京西路1444号,90天成交0套,0,0,-1.0,-1
5011000010707,新闸路613弄,90天成交0套,0,0,-1.0,-1
5011000011108,南京西路986号,90天成交0套,0,0,-1.0,-1
5011000011101,威海路696号,90天成交0套,0,0,-1.0,-1
5011000011315,常德路420号,90天成交0套,0,0,-1.0,-1
5011000011472,威海路631号,90天成交0套,0,0,-1.0,-1
5011000011437,茂名北路149号,90天成交0套,0,0,-1.0,-1
5011000011456,凤阳路562号,90天成交0套,0,0,-1.0,-1
5011000010687,南阳路122号,90天成交0套,0,0,-1.0,-1
5012970459411236,昌化路46号,90天成交0套,0,0,-1.0,-1
5012970459411235,昌化路38号,90天成交0套,0,0,-1.0,-1
5012970459411242,昌化路58号,90天成交0套,0,0,-1.0,-1
5012970459411244,昌化路63号,90天成交0套,0,0,-1.0,-1
5012970459411400,常德路218号,90天成交0套,0,0,-1.0,-1
5012970475926218,南京西路1001号,90天成交0套,0,0,-1.0,-1
5012970459411400,常德路218号,90天成交0套,0,0,-1.0,-1
5012970645270629,顺德路92号,90天成交0套,0,0,-1.0,-1
